,investment_id,corr,ticker,len,sector
1146,1232,0.1681085524298871,002614.SZ,1111,2
1147,1233,0.1570024770000994,600030.SS,651,6
1148,1234,0.222346996811896,601933.SS,883,2
1149,1235,0.1488736587626858,002651.SZ,1014,8
1150,1236,0.2050508622197717,000965.SZ,737,9
1151,1237,0.3442445377392528,002188.SZ,396,10
1152,1238,0.2312227873742223,000605.SZ,486,11
1153,1239,0.2125541735651419,000727.SZ,561,10
1154,1240,0.2355914257800969,300380.SZ,809,10
1155,1241,0.1647072798127823,300264.SZ,1161,10
1156,1244,0.1467874097619466,002315.SZ,1121,10
1157,1245,0.3066287364699329,002685.SZ,454,8
1158,1246,0.1669896388336372,002166.SZ,1187,3
1159,1247,0.1809095959549802,601607.SS,1127,7
1160,1248,0.1975393875471253,000002.SZ,905,9
1161,1249,0.1845206061453091,300086.SZ,1075,7
1162,1250,0.1525702093668938,600861.SS,1047,2
1163,1251,0.199531765861716,000600.SZ,1174,11
1164,1252,0.1195686702318163,600225.SS,1128,9
1165,1254,0.1396543869533368,600781.SS,1140,7
1166,1255,0.1753059031497066,002508.SZ,1172,2
1167,1256,0.1513178220726215,000668.SZ,913,9
1168,1257,0.2132908374165801,002250.SZ,473,0
1169,1258,0.2351845097808274,000932.SZ,1038,0
1170,1259,0.1718797095680009,000811.SZ,1167,8
1171,1260,0.3011017890202884,000681.SZ,429,1
1172,1261,0.1575871297023313,600133.SS,1196,8
1173,1262,0.1870124379201357,002362.SZ,1064,10
1174,1263,0.1439288041831369,300030.SZ,1132,7
1175,1264,0.2463928622807738,600763.SS,1180,7
1176,1265,0.1697945270998663,002458.SZ,1106,3
1177,1266,0.1861685227961932,000040.SZ,1072,11
1178,1267,0.1297493191472828,002433.SZ,1115,7
1179,1268,0.1116797018935997,300057.SZ,1154,2
1180,1269,0.1711661761115457,002164.SZ,1023,8
1181,1270,0.2263122802127953,000552.SZ,465,5
1182,1271,0.134299987932362,002559.SZ,1055,8
1183,1272,0.2959230764697936,002483.SZ,505,8
1184,1273,0.1217845632265144,600098.SS,1175,11
1185,1274,0.3384703665351115,603566.SS,241,7
1186,1275,0.169066414091462,000878.SZ,1141,0
1187,1276,0.2109615372242969,002239.SZ,540,2
1188,1277,0.1857929460522522,600855.SS,1089,8
1189,1278,0.164134747606141,300270.SZ,963,8
1190,1279,0.1243373564964522,002716.SZ,1057,0
1191,1280,0.1930584543762844,000410.SZ,748,8
1192,1281,0.1356426787204485,002441.SZ,1179,8
1193,1282,0.1976629012487012,002372.SZ,631,8
1194,1283,0.1371775687449369,300062.SZ,1126,8
1195,1284,0.1415931045379339,000592.SZ,1096,0
1196,1285,0.2425367711321875,000525.SZ,465,0
1197,1286,0.1553525558877077,300345.SZ,1133,8
1198,1287,0.1886238956729352,600217.SS,1065,8
1199,1288,0.1684875850913301,002060.SZ,1173,8
1200,1289,0.3627201189852801,600217.SS,205,8
1201,1290,0.1414438839693226,002428.SZ,1142,0
1202,1291,0.2485409471636491,600578.SS,330,11
1203,1292,0.2192159342866542,000971.SZ,838,10
1204,1293,0.1581491278347956,600206.SS,1090,10
1205,1294,0.1475297765907651,601258.SS,1181,2
1206,1295,0.1465967378717688,300155.SZ,1038,8
1207,1296,0.1767887744796787,000628.SZ,1102,8
1208,1297,0.1852056837813675,300381.SZ,1177,7
1209,1298,0.1468559191263388,000536.SZ,1160,10
1210,1299,0.1742701176936497,600129.SS,1087,7
1211,1300,0.2052421507401639,600131.SS,987,11
1212,1301,0.1963057285930819,002684.SZ,1188,8
1213,1302,0.1791655475892558,600807.SS,828,9
1214,1303,0.1652367777125533,600577.SS,926,8
1215,1304,0.1861288812469302,000529.SZ,1146,3
1216,1305,0.1953096793007162,000900.SZ,1153,8
1217,1306,0.2703577315685155,002216.SZ,391,3
1218,1307,0.3670933486209383,601601.SS,292,6
1219,1308,0.1720567475278853,000576.SZ,1179,8
1220,1309,0.151058152911199,300308.SZ,1185,8
1221,1310,0.2325091740949711,000812.SZ,548,8
1222,1311,0.217348068481923,000982.SZ,696,2
1223,1312,0.1634888347334137,002437.SZ,1067,7
1224,1313,0.2129398028838312,002148.SZ,676,1
1225,1314,0.1285302575666816,000803.SZ,1185,2
1226,1315,0.3360754663462451,300686.SZ,144,10
1227,1316,0.1609424343967981,300197.SZ,1080,8
1228,1317,0.3283062448268812,600958.SS,403,6
1229,1318,0.2020383009887683,000100.SZ,1174,10
1230,1319,0.1389897582224022,000848.SZ,1001,3
1231,1320,0.1704178203924687,002114.SZ,797,0
1232,1321,0.1851273387457037,000007.SZ,758,2
1233,1322,0.1582260708643579,000998.SZ,1114,3
1234,1324,0.1514888425449217,002142.SZ,1176,6
1235,1325,0.209330023816406,300533.SZ,486,1
1236,1327,0.2835280970496429,002752.SZ,718,2
1237,1328,0.1664148103364989,002275.SZ,983,7
1238,1329,0.1733435276163412,002585.SZ,861,2
1239,1330,0.2001451881855813,300148.SZ,1191,1
1240,1331,0.1645228948438489,300295.SZ,917,1
1241,1332,0.226376168002979,000421.SZ,1035,8
1242,1333,0.2685109426833743,002520.SZ,255,8
1243,1334,0.1701018785563096,300111.SZ,1109,10
1244,1335,0.1508103078393238,000155.SZ,940,0
1245,1336,0.1843628536912044,000895.SZ,1158,3
1246,1337,0.2347314588789112,600059.SS,563,3
1247,1338,0.1917776082686983,000697.SZ,1085,0
1248,1339,0.2032897090472629,600686.SS,424,2
1249,1340,0.201307502751046,002613.SZ,1078,8
1250,1341,0.1438807008355112,300307.SZ,1164,8
1251,1342,0.2409090534703519,002349.SZ,709,7
1252,1344,0.1235304910068056,000948.SZ,1110,10
1253,1345,0.172460697558332,300131.SZ,1181,10
1254,1346,0.2713303794161204,601198.SS,330,6
1255,1347,0.2397068642370572,601088.SS,481,5
1256,1349,0.1322873687631862,600619.SS,1149,8
1257,1350,0.2000991442073646,002231.SZ,1085,10
1258,1351,0.2390877183273582,002708.SZ,499,2
1259,1352,0.1747270528809885,601006.SS,452,8
1260,1353,0.1387411411647525,600162.SS,1202,9
1261,1354,0.1916201762496075,000971.SZ,785,10
1262,1355,0.1575523532224999,000971.SZ,964,10
1263,1356,0.1493463316998491,300381.SZ,1176,7
1264,1357,0.1983986095721678,002049.SZ,771,10
1265,1360,0.1654879192065508,300170.SZ,1028,10
1266,1361,0.1360187849357814,300191.SZ,1049,5
1267,1362,0.1642253363255732,000510.SZ,903,0
1268,1363,0.1722039749370448,300299.SZ,1028,1
1269,1365,0.1521735942438283,000797.SZ,1158,9
1270,1366,0.312859272397273,002342.SZ,381,8
1271,1367,0.2210891445976183,600519.SS,960,3
1272,1368,0.1751310776150424,000408.SZ,1150,0
1273,1369,0.2010160501527823,600880.SS,495,1
1274,1370,0.1604825705126668,600145.SS,1071,8
1275,1371,0.177216063272124,600839.SS,1114,2
1276,1372,0.1517311497485425,000815.SZ,1114,0
1277,1373,0.2028466243961604,000995.SZ,828,3
1278,1375,0.2679684303731401,603628.SS,443,10
1279,1376,0.1966423413144388,002416.SZ,686,2
1280,1378,0.2003541991181622,600291.SS,963,0
1281,1379,0.1703094425523384,002284.SZ,1047,2
1282,1380,0.1914863149326886,002453.SZ,1021,0
1283,1381,0.207331076675354,600166.SS,801,2
1284,1382,0.2902099179141854,300328.SZ,250,8
1285,1383,0.2045001290265165,300046.SZ,708,10
1286,1384,0.2215751811145595,002722.SZ,480,8
1287,1385,0.136116642656729,002183.SZ,1149,8
1288,1386,0.2429144000416356,601718.SS,1121,0
1289,1388,0.1732552794511837,000061.SZ,1202,3
1290,1389,0.2789370659835972,603239.SS,307,2
1291,1390,0.1667613790990442,002311.SZ,1113,3
1292,1391,0.2253142760220146,002512.SZ,365,10
1293,1392,0.1709624940514429,000638.SZ,990,7
1294,1393,0.1669736636701213,600444.SS,1137,8
1295,1394,0.1846614769379833,600855.SS,1069,8
1296,1395,0.2065418982050009,002058.SZ,610,8
1297,1396,0.1728453917505197,600771.SS,856,7
1298,1397,0.1330395362390089,600487.SS,1041,10
1299,1398,0.199583746366541,002645.SZ,1173,8
1300,1399,0.2217920589281959,601107.SS,935,8
1301,1400,0.2398215711372074,002559.SZ,1171,8
1302,1401,0.1726182247910071,300024.SZ,1109,8
1303,1402,0.2082237922945906,300089.SZ,618,0
1304,1403,0.2614825896366409,000727.SZ,515,10
1305,1404,0.2051866685991913,601258.SS,1069,2
1306,1405,0.165955053396752,002693.SZ,969,7
1307,1406,0.1843680496315476,000930.SZ,1128,0
1308,1407,0.1360169699051053,300334.SZ,1125,8
1309,1408,0.1885327616260122,600258.SS,889,2
1310,1409,0.223149562319526,002606.SZ,524,8
1311,1410,0.1366953950531271,002055.SZ,1053,10
1312,1411,0.1303293286050513,300051.SZ,1036,10
1313,1412,0.2201259690965404,002610.SZ,1170,10
1314,1413,0.3729888694482628,300319.SZ,296,10
1315,1414,0.1311162100565847,002416.SZ,1167,2
1316,1416,0.1235026782935643,002482.SZ,1126,8
1317,1417,0.1403939395969988,002003.SZ,1195,2
1318,1418,0.2106737455235769,600596.SS,1104,0
1319,1420,0.336688287378334,002244.SZ,312,9
1320,1421,0.1593553287205845,600807.SS,1033,9
1321,1422,0.2077070375653707,002316.SZ,1092,10
1322,1423,0.1887764214846453,600511.SS,1182,7
1323,1424,0.2474220855386147,300228.SZ,1048,8
1324,1425,0.2154986601343175,300265.SZ,999,8
1325,1426,0.148252923353478,002570.SZ,1131,3
1326,1427,0.1165251273310223,600230.SS,1048,0
1327,1429,0.1859370878965296,600895.SS,965,9
1328,1430,0.1683938956048364,600480.SS,1175,2
1329,1431,0.2489406863070582,600145.SS,459,8
1330,1432,0.254421397171344,002663.SZ,307,8
1331,1433,0.3796609780147282,002117.SZ,204,8
1332,1434,0.2299238349391532,000717.SZ,340,0
1333,1435,0.1929575943066975,000881.SZ,784,8
1334,1436,0.2925372913053937,603331.SS,285,2
1335,1437,0.3483456047657804,002624.SZ,257,1
1336,1438,0.2740366352724683,601007.SS,1103,2
1337,1439,0.3890393531615916,300556.SZ,240,1
1338,1440,0.2792368047830847,300611.SZ,184,8
1339,1441,0.2114027847606589,300030.SZ,724,7
1340,1442,0.2947464035580607,002181.SZ,558,1
1341,1443,0.1841956064652004,300075.SZ,1192,10
1342,1444,0.1356393057380848,600817.SS,1160,8
1343,1445,0.2152873295050341,600807.SS,1113,9
1344,1446,0.1751288047282919,600620.SS,886,9
1345,1447,0.2077716961931477,002376.SZ,1003,8
1346,1448,0.1844255774976492,300264.SZ,754,10
1347,1449,0.2984171045188414,002340.SZ,183,8
1348,1450,0.3022093027982586,300179.SZ,361,8
1349,1451,0.2302430284548684,600184.SS,913,8
1350,1452,0.1585949590299957,600654.SS,882,8
1351,1453,0.2975053772552511,002554.SZ,275,5
1352,1454,0.1551571717807243,600252.SS,1026,7
1353,1455,0.1839519985268461,300124.SZ,1016,8
1354,1456,0.1517168995331057,603555.SS,1158,2
1355,1457,0.2629475078305058,300566.SZ,419,10
1356,1458,0.2616124283551877,002323.SZ,208,8
1357,1459,0.1740478543333983,600325.SS,1181,9
1358,1460,0.203166413875992,300482.SZ,757,7
1359,1461,0.176688741115644,600589.SS,1163,0
1360,1462,0.1498447193627994,600828.SS,960,2
1361,1463,0.2195588712303903,600409.SS,981,0
1362,1464,0.1642769566767449,601139.SS,1173,11
1363,1465,0.164501052673546,002378.SZ,888,0
1364,1466,0.2289336161876668,600054.SS,438,2
1365,1468,0.218327799665537,000529.SZ,1001,3
1366,1469,0.144651432761874,002582.SZ,1060,3
1367,1470,0.2578665712906356,000506.SZ,360,9
1368,1471,0.3107039904409936,601777.SS,317,2
1369,1472,0.1944771671029615,002689.SZ,1071,8
1370,1473,0.1649527912475575,000868.SZ,1179,2
1371,1474,0.1614858475847441,300035.SZ,1096,8
1372,1475,0.2398139744938111,000410.SZ,848,8
1373,1476,0.1609141364563532,600691.SS,1136,0
1374,1477,0.1258222316981996,300382.SZ,1002,8
1375,1478,0.2191516243565465,600358.SS,870,2
1376,1479,0.1315840238638131,300200.SZ,1160,0
1377,1480,0.2396893918284821,600055.SS,1179,7
1378,1481,0.1494864850454376,000977.SZ,980,10
1379,1482,0.1459180033649045,600380.SS,1083,7
1380,1483,0.1613199988744715,002524.SZ,1072,8
1381,1484,0.3110191813093478,600898.SS,236,10
1382,1485,0.1702259075877027,300124.SZ,998,8
1383,1486,0.2041053523672197,002075.SZ,841,0
1384,1488,0.1845361482989752,002349.SZ,1051,7
1385,1489,0.1504517671086453,002504.SZ,1093,10
1386,1490,0.2789082867457493,002049.SZ,509,10
1387,1491,0.1555456958757046,000971.SZ,941,10
1388,1492,0.1132225239236663,002669.SZ,1204,0
1389,1493,0.1442213397790728,600201.SS,819,7
1390,1494,0.3593922022062267,600611.SS,159,8
1391,1495,0.4192787472144981,300034.SZ,1066,8
1392,1496,0.1807803323720052,600361.SS,1127,3
1393,1497,0.1488514741810529,300076.SZ,1139,8
1394,1499,0.1479302176537891,002466.SZ,1136,0
1395,1500,0.1100297376916035,300210.SZ,1074,2
1396,1501,0.1277219771802255,600771.SS,862,7
1397,1502,0.1247928587794881,300127.SZ,1065,10
1398,1503,0.219339930290252,600200.SS,1082,7
1399,1504,0.2388229354517026,002302.SZ,730,0
1400,1505,0.2996669400893332,000655.SZ,289,0
1401,1506,0.2039013563891783,000503.SZ,1152,7
1402,1507,0.3100416912657966,300304.SZ,422,2
1403,1508,0.1715417627212975,002664.SZ,1116,2
1404,1509,0.2222470191808138,000637.SZ,757,0
1405,1510,0.1615325966758372,600461.SS,1146,11
1406,1511,0.2134710228524176,002820.SZ,444,3
1407,1512,0.160628170862069,002584.SZ,653,0
1408,1513,0.1339917871745215,600189.SS,1155,0
1409,1514,0.2200788874422458,002142.SZ,1168,6
1410,1515,0.2130660791123494,600390.SS,1036,6
1411,1516,0.2404948517793787,300276.SZ,1007,8
1412,1517,0.3241779508347419,000030.SZ,396,2
1413,1518,0.2917181482388045,300078.SZ,198,8
1414,1519,0.254196429299979,600415.SS,1147,9
1415,1520,0.1523275928411729,000068.SZ,964,10
1416,1521,0.1746510133204537,603399.SS,956,0
1417,1522,0.2274119559869784,002591.SZ,417,0
1418,1523,0.1953891848917953,600545.SS,914,8
1419,1524,0.1831179361780489,002496.SZ,1159,0
1420,1525,0.1184773592588793,300125.SZ,1175,10
1421,1526,0.1563328389270909,600234.SS,813,1
1422,1527,0.3656254597270948,002463.SZ,456,10
1423,1528,0.1274982589131747,000026.SZ,1180,2
1424,1529,0.1708886520004046,002315.SZ,1188,10
1425,1530,0.2007579970922569,600966.SS,1177,0
1426,1531,0.1838490802429686,002479.SZ,638,11
1427,1532,0.1416362061197396,600053.SS,1138,6
1428,1533,0.1891562459982971,002185.SZ,918,10
1429,1534,0.2236634698874751,600287.SS,870,8
1430,1535,0.1490694482782167,000732.SZ,968,9
1431,1536,0.1602781498816133,002097.SZ,1057,8
1432,1537,0.1807950322706012,600392.SS,902,0
1433,1538,0.1728331846089894,300306.SZ,1155,10
1434,1539,0.1477560585622113,002696.SZ,843,3
1435,1540,0.3384794416248251,002441.SZ,325,8
1436,1541,0.1524085138705586,300274.SZ,1166,8
1437,1542,0.2529009235986913,600487.SS,537,10
1438,1543,0.1911003080614791,300110.SZ,588,7
1439,1544,0.1743422580221014,002271.SZ,1179,8
1440,1545,0.2243830898654948,600986.SS,1116,1
1441,1546,0.2308373258969055,600202.SS,1158,8
1442,1547,0.1490056942679219,002238.SZ,1096,1
1443,1548,0.1936904258007076,002212.SZ,1174,10
1444,1549,0.1991414196348785,002081.SZ,1054,8
1445,1550,0.2115167932195443,600603.SS,1098,9
1446,1551,0.1409704486595102,600688.SS,1102,5
1447,1552,0.2176702790794277,600476.SS,1122,10
1448,1553,0.196716097099716,603555.SS,563,2
1449,1554,0.1722285443617341,600979.SS,691,11
1450,1555,0.1648042901286075,000157.SZ,1155,8
1451,1556,0.1447433945280497,600583.SS,1199,5
1452,1557,0.15477237779318,002610.SZ,825,10
1453,1558,0.2464575385595442,002630.SZ,464,8
1454,1559,0.4719037224894888,000970.SZ,176,10
1455,1560,0.1415876438145335,600546.SS,793,8
1456,1561,0.1164518208618556,300131.SZ,1055,10
1457,1562,0.2131781393858932,002132.SZ,861,0
1458,1563,0.2286435836282875,000603.SZ,1081,0
1459,1564,0.1721081518644767,000600.SZ,1163,11
1460,1565,0.1661428635196159,000585.SZ,1061,2
1461,1567,0.3031100882475631,002093.SZ,405,10
1462,1568,0.1788625279143538,002338.SZ,1124,10
1463,1569,0.1183028101353248,002559.SZ,1149,8
1464,1570,0.2043760558287873,002549.SZ,940,0
1465,1571,0.2849257401427434,600497.SS,296,0
1466,1574,0.138844581057865,600888.SS,1155,0
1467,1575,0.1899324618126108,600789.SS,1172,7
1468,1576,0.1239294331058435,000636.SZ,1073,10
1469,1577,0.2888125829455953,600425.SS,1128,0
1470,1578,0.3112948955716934,603320.SS,251,8
1471,1579,0.1951152384844017,600039.SS,1170,8
1472,1580,0.1501254036029646,300080.SZ,1149,10
1473,1581,0.1367877085562966,601000.SS,1197,8
1474,1582,0.163840500840149,002528.SZ,1131,8
1475,1583,0.1860051349565925,002459.SZ,904,10
1476,1584,0.1992265866434235,002022.SZ,1182,7
1477,1585,0.2262218029188322,600683.SS,384,9
1478,1587,0.1471079299737928,000995.SZ,1117,3
1479,1588,0.1701268667431011,300044.SZ,1179,10
1480,1589,0.1551499223280595,300073.SZ,1146,8
1481,1590,0.2152951520482708,300380.SZ,1113,10
1482,1591,0.1957510219574523,601216.SS,1186,0
1483,1592,0.1824271817239332,300201.SZ,982,8
1484,1593,0.1496560043739797,002438.SZ,1199,8
1485,1594,0.1817351038726734,000536.SZ,1196,10
1486,1595,0.1517637668575597,300102.SZ,955,10
1487,1596,0.1344309435511105,600706.SS,1172,2
1488,1598,0.1936753514041416,002530.SZ,1158,8
1489,1599,0.174650506896122,300149.SZ,1153,7
1490,1600,0.1659906984753899,000826.SZ,1164,8
1491,1601,0.1736695998215922,300370.SZ,1099,10
1492,1602,0.1546338339244209,000040.SZ,922,11
1493,1603,0.2035109776031334,600096.SS,861,0
1494,1604,0.1426070077558074,000776.SZ,912,6
1495,1605,0.172273258841152,600619.SS,1087,8
1496,1606,0.2459948547771226,600225.SS,625,9
1497,1607,0.1726030435470371,600409.SS,1100,0
1498,1608,0.1384957943309264,000608.SZ,1144,9
1499,1609,0.1887854168356593,002270.SZ,710,8
1500,1610,0.1718718514002678,600306.SS,526,2
1501,1612,0.1879625516354752,600593.SS,1182,2
1502,1613,0.3589057458601057,603096.SS,254,1
1503,1614,0.176386844350793,300012.SZ,503,8
1504,1615,0.2143999518915183,002483.SZ,602,8
1505,1616,0.1420499746711877,002411.SZ,1171,0
1506,1617,0.2096384158468769,300330.SZ,1134,10
1507,1618,0.1414642211097288,300148.SZ,1123,1
1508,1619,0.2088141635824398,300102.SZ,1053,10
1509,1620,0.1834342976553274,000951.SZ,586,8
1510,1621,0.1875224877748955,002280.SZ,779,10
1511,1622,0.1404440673288653,002135.SZ,909,8
1512,1623,0.1347163950007668,601233.SS,1183,2
1513,1624,0.1639366471652795,002685.SZ,783,8
1514,1625,0.1636041158038612,600817.SS,1022,8
1515,1626,0.312611333031125,000802.SZ,479,1
1516,1627,0.1776403925661206,002683.SZ,967,0
1517,1628,0.1578768342412951,002032.SZ,1094,2
1518,1629,0.2469066303397584,600537.SS,486,10
1519,1630,0.2196727342358551,300027.SZ,759,1
1520,1631,0.2009511409278525,600834.SS,1000,8
1521,1632,0.2450518252907519,000826.SZ,644,8
1522,1633,0.1685515138577673,000498.SZ,1053,8
1523,1634,0.1992007213005974,600016.SS,859,6
1524,1635,0.2417047990527643,002366.SZ,1183,8
1525,1636,0.3595115453827178,600769.SS,297,8
1526,1637,0.1658557782671365,002228.SZ,1023,2
1527,1638,0.4834425276851029,600023.SS,212,11
1528,1639,0.1340212126849617,600589.SS,1165,0
1529,1640,0.2499296914891284,600909.SS,484,6
1530,1641,0.2700344825690891,600113.SS,814,8
1531,1642,0.1565178317777803,600763.SS,989,7
1532,1643,0.1296700179386959,002508.SZ,1157,2
1533,1644,0.1866393673512423,002699.SZ,1009,2
1534,1645,0.1847459317334502,600699.SS,1161,2
1535,1646,0.2084770144919533,300215.SZ,1172,8
1536,1647,0.2017220009618555,600370.SS,1017,2
1537,1648,0.1629284913730918,600998.SS,1043,7
1538,1649,0.2609492786666529,300286.SZ,266,8
1539,1650,0.1816235237619308,002039.SZ,1057,11
1540,1651,0.1450850429343514,300265.SZ,1083,8
1541,1652,0.1438475227068718,000635.SZ,1048,0
1542,1653,0.215888060618218,002549.SZ,398,0
1543,1654,0.1892637933783017,002497.SZ,870,0
1544,1655,0.1620535006793887,600400.SS,1092,2
1545,1656,0.1733716025019928,600191.SS,914,3
1546,1657,0.1803388654639262,600356.SS,1167,0
1547,1658,0.2303617871009015,600158.SS,562,9
1548,1659,0.3182363880186033,002330.SZ,395,3
1549,1660,0.1979868958700689,600301.SS,764,0
1550,1663,0.1767110421443352,000726.SZ,1136,2
1551,1664,0.2346233093899289,002117.SZ,796,8
1552,1665,0.1758832096885779,600785.SS,897,2
1553,1666,0.1906263447612113,600480.SS,848,2
1554,1667,0.2122561696597146,002628.SZ,1084,8
1555,1668,0.1445809621223366,000797.SZ,1079,9
1556,1669,0.2686555180967038,600606.SS,627,9
1557,1670,0.139135791305157,600289.SS,816,10
1558,1671,0.1312686846251923,600064.SS,1077,9
1559,1672,0.1479818454722656,002708.SZ,1093,2
1560,1673,0.1351180942271916,000550.SZ,1046,2
1561,1674,0.1569222255008203,002142.SZ,1054,6
1562,1675,0.2404498303993533,601012.SS,1160,10
1563,1676,0.2552950940708123,002398.SZ,306,0
1564,1677,0.2163793835618215,600379.SS,740,8
1565,1679,0.1785497822371962,600369.SS,991,6
1566,1680,0.2871238468426113,600520.SS,210,8
1567,1681,0.242451724625056,002742.SZ,524,0
1568,1682,0.1854034889667701,002609.SZ,1062,10
1569,1683,0.2306533583756812,002658.SZ,599,10
1570,1684,0.1451686901023056,002407.SZ,1135,0
1571,1685,0.1492474711986706,603555.SS,1119,2
1572,1686,0.1566975076346432,002392.SZ,1105,8
1573,1687,0.2551195198494239,002692.SZ,569,8
1574,1688,0.1324354599625244,000971.SZ,1121,10
1575,1689,0.1442247141950483,002236.SZ,933,8
1576,1690,0.1824961184335604,600825.SS,824,1
1577,1691,0.1526779964110545,002636.SZ,1188,10
1578,1692,0.1757986228861212,600298.SS,922,3
1579,1693,0.1419860523278889,002281.SZ,1101,10
1580,1695,0.1833627114393753,600685.SS,830,8
1581,1696,0.2601679227389536,603885.SS,448,8
1582,1697,0.2665470020372026,300319.SZ,478,10
1583,1698,0.2238892088995874,002398.SZ,1182,0
1584,1699,0.2291882398656197,600191.SS,875,3
1585,1700,0.1703130282515512,600525.SS,1078,8
1586,1701,0.1574790034210474,600693.SS,1086,2
1587,1702,0.1894448056984798,002551.SZ,1170,7
1588,1703,0.2144130306160729,600599.SS,1022,0
1589,1704,0.196048847866926,600436.SS,1177,7
1590,1705,0.2577572159106104,600215.SS,1079,9
1591,1707,0.169514038507552,600495.SS,690,8
1592,1708,0.1628826257766203,000037.SZ,1146,11
1593,1709,0.1861873703892379,600862.SS,785,8
1594,1710,0.2474857914686593,000932.SZ,577,0
1595,1711,0.1815209454065788,002427.SZ,989,2
1596,1712,0.1152137715900353,600992.SS,1128,0
1597,1713,0.1629528872804284,000976.SZ,1158,8
1598,1714,0.1624789212379214,300190.SZ,979,8
1599,1715,0.3295356895734711,000035.SZ,486,8
1600,1716,0.1521673441043837,300276.SZ,1181,8
1601,1717,0.2032878096621827,600409.SS,1051,0
1602,1718,0.1727891109688458,600054.SS,1137,2
1603,1719,0.2308939709820288,002574.SZ,460,2
1604,1720,0.1731854079124296,002576.SZ,1185,8
1605,1721,0.251881143140249,000529.SZ,1140,3
1606,1722,0.1743994011913071,002081.SZ,1166,8
1607,1723,0.2305234776950536,000900.SZ,1126,8
1608,1724,0.3558013872627066,600273.SS,384,0
1609,1725,0.202562596200822,601965.SS,1118,2
1610,1726,0.2353270468494892,002651.SZ,423,8
1611,1727,0.2191189425583614,002297.SZ,1012,0
1612,1728,0.1390251590784461,000421.SZ,1050,8
1613,1729,0.2221874867329428,300034.SZ,1129,8
1614,1730,0.1573251450151945,000561.SZ,862,8
1615,1731,0.3074896094295666,603021.SS,301,2
1616,1732,0.2840288961424193,000566.SZ,287,7
1617,1733,0.2502178926494546,600295.SS,815,2
1618,1734,0.168620434903897,002471.SZ,1104,8
1619,1735,0.1298834122636274,000503.SZ,924,7
1620,1736,0.1529417765433599,002473.SZ,1113,2
1621,1737,0.2199755713802933,600615.SS,1113,9
1622,1738,0.2332996160498602,002261.SZ,429,3
1623,1739,0.1647266189048082,600456.SS,914,0
1624,1740,0.1974675682561719,600053.SS,1128,6
1625,1741,0.1970005992560149,000584.SZ,991,8
1626,1742,0.155571349490192,601872.SS,1063,5
1627,1743,0.2112921530348321,000667.SZ,930,9
1628,1744,0.2227869857236228,002235.SZ,577,0
1629,1745,0.1917361690404776,601800.SS,1084,8
1630,1746,0.153976603803071,300275.SZ,830,8
1631,1747,0.2491963269639696,300005.SZ,415,2
1632,1748,0.1831532618608578,600984.SS,1115,8
1633,1749,0.2995212328592861,002517.SZ,322,1
1634,1750,0.1747839349956654,600176.SS,991,0
1635,1751,0.2147417856358159,000597.SZ,828,7
1636,1752,0.238197682890128,600258.SS,838,2
1637,1753,0.2183542987687763,000837.SZ,738,8
1638,1754,0.1818096556901015,002697.SZ,1180,2
1639,1755,0.2840678412281036,002462.SZ,405,7
1640,1756,0.2929661457593963,000812.SZ,378,8
1641,1757,0.2005284497027508,300096.SZ,973,10
1642,1758,0.193101349660871,300006.SZ,1045,7
1643,1759,0.2617086680572614,000982.SZ,239,2
1644,1760,0.1430781882652057,300073.SZ,1137,8
1645,1761,0.3665227333696051,600628.SS,299,2
1646,1762,0.19643944144947,000007.SZ,433,2
1647,1763,0.1651018223256352,002099.SZ,1015,7
1648,1764,0.2665988511735633,300154.SZ,652,8
1649,1765,0.1541523387753094,601600.SS,1136,0
1650,1766,0.1900036157750953,600291.SS,1200,0
1651,1767,0.1355022292387022,002631.SZ,1154,8
1652,1768,0.1229559656796875,000155.SZ,1092,0
1653,1769,0.2126759811340086,002645.SZ,603,8
1654,1770,0.1149971361063025,002485.SZ,1116,2
1655,1771,0.1519649173460655,600490.SS,1054,0
1656,1772,0.2051758334215405,300323.SZ,1174,10
1657,1773,0.141323803577306,002140.SZ,1079,8
1658,1774,0.2417380463454244,002052.SZ,1125,10
1659,1775,0.1737660783817642,300014.SZ,1035,8
1660,1776,0.1557681649722576,601336.SS,908,6
1661,1777,0.1650272136284564,000766.SZ,883,7
1662,1778,0.1250945508408213,000709.SZ,1144,0
1663,1779,0.1404491799263225,002626.SZ,895,7
1664,1780,0.1439127189569758,002365.SZ,1047,7
1665,1782,0.1432289307748669,001979.SZ,1079,9
1666,1783,0.2418838897734482,600958.SS,442,6
1667,1784,0.2795731408069919,600837.SS,333,6
1668,1785,0.2058766980084295,002162.SZ,1067,8
1669,1786,0.1335565692792461,002715.SZ,1154,2
1670,1787,0.1538884069079417,600323.SS,972,11
1671,1788,0.1489853318121347,000538.SZ,1163,7
1672,1789,0.1421756478097469,000911.SZ,951,3
1673,1790,0.259593714151444,603998.SS,773,7
1674,1791,0.1461262737854276,002125.SZ,974,0
1675,1792,0.239571398794124,002156.SZ,830,10
1676,1794,0.1736912441682914,002493.SZ,1136,0
1677,1795,0.1431661624078293,601890.SS,1097,8
1678,1796,0.1647492602630263,600551.SS,1177,1
1679,1797,0.1678072893840163,600615.SS,1148,9
1680,1798,0.2107353894400646,002366.SZ,1089,8
